face_image,mri_image,class
data/custom_dataset/crop_faces/train\id2_id0_0006,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\658,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\618_629,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id10_0009,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\199_181,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id3_id2_0006,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\717_684,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\578,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\431_447,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\616,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id1_id17_0005,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id0_id2_0001,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id3_id17_0009,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id2_id16_0000,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\936,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id1_0002,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\933_925,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\885,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id6_id3_0004,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\488,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id16_id9_0003,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id17_id9_0005,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\302,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\716_712,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\891_876,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\686,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\265,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\293,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\298,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id1_id17_0002,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id2_id4_0000,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id16_id9_0004,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\277,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\619,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\308,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\714,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\785_736,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\999,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id17_id16_0000,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\457_398,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\867,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
